timestamp,value
2025-04-17T14:19:14.166947,-0.1510009765625
2025-04-17T14:19:15.175771,-0.174957275390625
2025-04-17T14:19:18.203855,0.0465850830078125
2025-04-17T14:19:21.220132,-0.3596038818359375
2025-04-17T14:19:24.235186,-0.1975860595703125
2025-04-17T14:19:27.270726,-0.205474853515625
2025-04-17T14:19:31.312949,-0.2147674560546875
2025-04-17T14:19:34.322461,-0.1533203125
2025-04-17T14:19:37.349372,-0.3830108642578125
2025-04-17T14:19:40.378697,-0.1500701904296875
2025-04-17T14:19:43.410709,0.0154876708984375
2025-04-17T14:19:46.441091,0.01617431640625
2025-04-17T14:19:49.469996,0.011932373046875
2025-04-17T14:19:52.495088,0.010894775390625
2025-04-17T14:19:55.525692,0.0083160400390625
2025-04-17T14:19:58.538792,0.0107879638671875
2025-04-17T14:20:01.583381,0.00970458984375
2025-04-17T14:20:05.615831,0.0119476318359375
2025-04-17T14:20:08.633292,0.01300048828125
2025-04-17T14:20:11.679227,0.013397216796875
2025-04-17T14:20:14.705815,0.0112457275390625
2025-04-17T14:20:17.741503,-0.068878173828125
2025-04-17T14:20:20.773978,0.34954833984375
2025-04-17T14:20:23.805633,-0.886688232421875
2025-04-17T14:20:26.824218,0.08392333984375
2025-04-17T14:20:29.836385,-1.1373291015625
2025-04-17T14:20:32.873266,0.5733489990234375
2025-04-17T14:20:35.899656,-0.086517333984375
2025-04-17T14:20:39.935467,-0.85626220703125
2025-04-17T14:20:42.956698,-0.894317626953125
2025-04-17T14:20:45.976822,-0.497955322265625
2025-04-17T14:20:49.001699,-0.2925262451171875
2025-04-17T14:20:52.024823,1.4533538818359375
2025-04-17T14:20:55.052355,-1.2182464599609375
2025-04-17T14:20:58.076662,-1.015350341796875
2025-04-17T14:21:01.113089,-0.15679931640625
2025-04-17T14:21:04.142817,-0.0989990234375
2025-04-17T14:21:07.170882,-0.2860107421875
2025-04-17T14:21:10.194151,-0.270263671875
2025-04-17T14:21:14.245983,-0.0333099365234375
2025-04-17T14:21:17.279506,-0.1730194091796875
2025-04-17T14:21:20.294281,-0.1514739990234375
2025-04-17T14:21:23.336164,-0.2201995849609375
2025-04-17T14:21:26.371064,-0.06268310546875
2025-04-17T14:21:29.405258,0.07745361328125
2025-04-17T14:21:32.426184,-0.0016326904296875
2025-04-17T14:21:35.456336,-0.0568084716796875
2025-04-17T14:21:38.484356,-0.0316619873046875
2025-04-17T14:21:41.502696,-0.0233306884765625
2025-04-17T14:21:44.519281,-0.045257568359375
2025-04-17T14:21:48.554298,-0.058624267578125
2025-04-17T14:21:51.567243,-0.05914306640625
2025-04-17T14:21:54.585677,-0.0492401123046875
2025-04-17T14:21:57.611125,-0.0579071044921875
2025-04-17T14:22:00.632399,-0.05108642578125
2025-04-17T14:22:03.656056,-0.057586669921875
2025-04-17T14:22:06.683352,-0.064483642578125
2025-04-17T14:22:09.707127,-0.0667877197265625
2025-04-17T14:22:12.728630,-0.0626220703125
2025-04-17T14:22:15.754285,-0.062255859375
2025-04-17T14:22:18.779676,0.0272369384765625
2025-04-17T14:22:22.812999,-0.0225372314453125
2025-04-17T14:22:25.839544,-0.4008941650390625
