timestamp,value
2025-04-17T14:25:53.952489,-0.539703369140625
2025-04-17T14:25:56.984800,-0.4315032958984375
2025-04-17T14:26:00.003123,-0.89471435546875
2025-04-17T14:26:03.015381,-1.2428741455078125
2025-04-17T14:26:07.046394,-0.1063995361328125
2025-04-17T14:26:10.066013,-0.6107635498046875
2025-04-17T14:26:13.087162,0.225433349609375
2025-04-17T14:26:16.104334,-0.7303009033203125
2025-04-17T14:26:19.121632,-1.0811767578125
2025-04-17T14:26:22.143149,-0.742095947265625
2025-04-17T14:26:25.166315,-0.6470947265625
2025-04-17T14:26:28.187816,-0.805633544921875
2025-04-17T14:26:31.206259,-0.4728851318359375
2025-04-17T14:26:34.227726,0.792724609375
2025-04-17T14:26:37.250932,-0.751312255859375
2025-04-17T14:26:41.288655,-0.6925506591796875
2025-04-17T14:26:44.306762,-1.6140594482421875
2025-04-17T14:26:47.331329,-1.16607666015625
2025-04-17T14:26:50.356008,0.07843017578125
2025-04-17T14:26:53.380185,-1.4324798583984375
2025-04-17T14:26:56.402883,-0.62396240234375
2025-04-17T14:26:59.428959,-0.9662628173828125
2025-04-17T14:27:02.447120,-1.5877838134765625
2025-04-17T14:27:05.464398,-0.90386962890625
2025-04-17T14:27:08.489238,-1.48114013671875
2025-04-17T14:27:11.504634,-0.7191619873046875
2025-04-17T14:27:15.531988,0.312225341796875
2025-04-17T14:27:18.553026,-0.970916748046875
2025-04-17T14:27:21.568652,-1.0489959716796875
2025-04-17T14:27:24.589708,-1.2523956298828125
2025-04-17T14:27:27.612645,-1.4642791748046875
2025-04-17T14:27:30.638852,-0.0554351806640625
2025-04-17T14:27:33.658349,0.2191619873046875
2025-04-17T14:27:36.683904,-1.43536376953125
2025-04-17T14:27:39.703125,-0.1975250244140625
2025-04-17T14:27:42.723299,0.1976318359375
2025-04-17T14:27:45.739530,-0.2864227294921875
2025-04-17T14:27:49.772110,-0.693115234375
2025-04-17T14:27:52.800200,-0.4236907958984375
2025-04-17T14:27:55.827717,-0.2583160400390625
2025-04-17T14:27:58.851773,-0.7943115234375
2025-04-17T14:28:01.872943,-0.3827667236328125
2025-04-17T14:28:04.894619,-0.232025146484375
2025-04-17T14:28:07.924101,-0.2994842529296875
2025-04-17T14:28:10.930420,-0.321563720703125
2025-04-17T14:28:13.953155,-0.20306396484375
2025-04-17T14:28:16.972702,-0.341156005859375
2025-04-17T14:28:19.999437,-0.335968017578125
2025-04-17T14:28:24.023066,-0.292449951171875
2025-04-17T14:28:27.048301,-0.1313323974609375
2025-04-17T14:28:30.072078,0.20404052734375
2025-04-17T14:28:33.096661,-0.0783843994140625
2025-04-17T14:28:36.115214,-0.4915618896484375
2025-04-17T14:28:39.137907,-0.785247802734375
2025-04-17T14:28:42.182062,-0.7950439453125
2025-04-17T14:28:45.201331,-0.726837158203125
2025-04-17T14:28:48.219489,-0.724029541015625
2025-04-17T14:28:51.235984,-0.7151336669921875
2025-04-17T14:28:54.248701,-0.6857147216796875
2025-04-17T14:28:58.272748,-0.4992523193359375
2025-04-17T14:29:01.283792,-0.7574615478515625
2025-04-17T14:29:04.306740,-0.6919403076171875
