timestamp,value
2025-04-17T14:19:14.168106,-0.60125732421875
2025-04-17T14:19:16.189955,-0.497222900390625
2025-04-17T14:19:19.205311,-0.580169677734375
2025-04-17T14:19:22.224618,-0.4884796142578125
2025-04-17T14:19:25.249075,-0.602752685546875
2025-04-17T14:19:28.280161,-0.5692901611328125
2025-04-17T14:19:32.315947,-0.6569671630859375
2025-04-17T14:19:35.333451,-0.507568359375
2025-04-17T14:19:38.356937,0.0049591064453125
2025-04-17T14:19:41.388472,-0.28167724609375
2025-04-17T14:19:44.421288,-0.0654296875
2025-04-17T14:19:47.452859,-0.0638885498046875
2025-04-17T14:19:50.477613,-0.068389892578125
2025-04-17T14:19:53.503432,-0.06793212890625
2025-04-17T14:19:56.533049,-0.0633392333984375
2025-04-17T14:19:59.574492,-0.0686492919921875
2025-04-17T14:20:02.617095,-0.0670928955078125
2025-04-17T14:20:06.680404,-0.0652008056640625
2025-04-17T14:20:09.714087,-0.066650390625
2025-04-17T14:20:12.735399,-0.066925048828125
2025-04-17T14:20:15.764935,-0.0663299560546875
2025-04-17T14:20:18.818524,-0.08319091796875
2025-04-17T14:20:21.841571,-0.2773284912109375
2025-04-17T14:20:24.873096,-0.9342803955078125
2025-04-17T14:20:27.888977,-0.6576080322265625
2025-04-17T14:20:30.921876,-1.179290771484375
2025-04-17T14:20:33.958908,-0.059967041015625
2025-04-17T14:20:36.987067,-0.35943603515625
2025-04-17T14:20:41.027084,-1.0109710693359375
2025-04-17T14:20:44.063023,0.031219482421875
2025-04-17T14:20:47.087980,-0.2818450927734375
2025-04-17T14:20:50.098271,0.0492401123046875
2025-04-17T14:20:53.123326,-0.5408172607421875
2025-04-17T14:20:56.144436,0.4105987548828125
2025-04-17T14:20:59.161137,0.33636474609375
2025-04-17T14:21:02.204184,-0.604156494140625
2025-04-17T14:21:05.227258,-0.6805267333984375
2025-04-17T14:21:08.256739,-0.563690185546875
2025-04-17T14:21:11.275462,-0.6720428466796875
2025-04-17T14:21:15.320500,-0.61480712890625
2025-04-17T14:21:18.344170,-0.6835174560546875
2025-04-17T14:21:21.369522,-0.6998291015625
2025-04-17T14:21:24.392689,-0.686798095703125
2025-04-17T14:21:27.426314,-0.8253936767578125
2025-04-17T14:21:30.470380,-0.662811279296875
2025-04-17T14:21:33.504179,-0.6635284423828125
2025-04-17T14:21:36.517236,-0.6503448486328125
2025-04-17T14:21:39.543909,-0.605560302734375
2025-04-17T14:21:42.572800,-0.582763671875
2025-04-17T14:21:45.589147,-0.593719482421875
2025-04-17T14:21:49.613958,-0.596771240234375
2025-04-17T14:21:52.633102,-0.5886383056640625
2025-04-17T14:21:55.690234,-0.590423583984375
2025-04-17T14:21:58.730817,-0.59259033203125
2025-04-17T14:22:01.754184,-0.5957183837890625
2025-04-17T14:22:04.778080,-0.603851318359375
2025-04-17T14:22:07.804064,-0.599853515625
2025-04-17T14:22:10.824245,-0.6008758544921875
2025-04-17T14:22:13.850182,-0.591156005859375
2025-04-17T14:22:16.876588,-0.593048095703125
2025-04-17T14:22:19.898604,-0.652191162109375
2025-04-17T14:22:23.930252,-0.5821380615234375
2025-04-17T14:22:26.953814,-0.308319091796875
2025-04-17T14:22:29.979292,-0.2443084716796875
2025-04-17T14:22:33.006582,-0.1368408203125
2025-04-17T14:22:36.042926,-0.1392669677734375
2025-04-17T14:22:39.068301,-0.148162841796875
2025-04-17T14:22:42.090271,-0.1295318603515625
2025-04-17T14:22:45.101178,-0.3152618408203125
2025-04-17T14:22:48.126771,-0.124755859375
2025-04-17T14:22:51.145034,-0.126190185546875
2025-04-17T14:22:54.179467,-0.1272735595703125
2025-04-17T14:22:58.210237,-0.1530914306640625
2025-04-17T14:24:01.953386,-0.511627197265625
2025-04-17T14:24:03.972604,-0.487457275390625
2025-04-17T14:24:06.990688,-0.52679443359375
2025-04-17T14:24:10.002114,-0.510833740234375
2025-04-17T14:24:13.009829,-0.50286865234375
2025-04-17T14:24:16.041422,-0.51751708984375
2025-04-17T14:24:19.064112,-0.534576416015625
2025-04-17T14:24:23.099111,-0.5290985107421875
2025-04-17T14:24:26.128501,-0.5442352294921875
2025-04-17T14:24:29.163088,-0.503326416015625
2025-04-17T14:24:32.180581,-0.506103515625
2025-04-17T14:24:35.212860,-0.506072998046875
2025-04-17T14:24:38.241330,-0.507293701171875
2025-04-17T14:24:41.268372,-0.5021209716796875
2025-04-17T14:24:44.288977,-0.5098724365234375
2025-04-17T14:24:47.321031,-0.5106201171875
2025-04-17T14:24:50.333894,-0.529693603515625
2025-04-17T14:24:53.370062,-0.5228271484375
2025-04-17T14:24:57.406948,-0.672393798828125
2025-04-17T14:25:00.430881,-0.25592041015625
2025-04-17T14:25:03.451590,-0.768646240234375
2025-04-17T14:25:06.473570,-0.79937744140625
2025-04-17T14:25:09.493028,-0.517822265625
2025-04-17T14:25:12.515055,-0.257080078125
2025-04-17T14:25:15.545758,-0.81341552734375
2025-04-17T14:25:18.567620,-0.674896240234375
2025-04-17T14:25:21.597401,-0.68450927734375
2025-04-17T14:25:24.631255,-0.6785430908203125
2025-04-17T14:25:27.646541,-0.686309814453125
2025-04-17T14:25:31.697109,-0.6936492919921875
2025-04-17T14:25:34.727767,-0.6944732666015625
2025-04-17T14:25:37.767527,-0.6240386962890625
2025-04-17T14:25:40.800382,-0.4022064208984375
2025-04-17T14:25:43.836231,-0.364593505859375
2025-04-17T14:25:46.866819,-0.3514404296875
2025-04-17T14:25:49.899144,-0.43780517578125
2025-04-17T14:25:52.942801,-0.6093597412109375
2025-04-17T14:25:55.973503,-0.5973663330078125
2025-04-17T14:25:59.000401,-0.0277557373046875
2025-04-17T14:26:02.011389,-0.3112335205078125
2025-04-17T14:26:06.030561,-0.7014617919921875
2025-04-17T14:26:09.057740,0.1653900146484375
2025-04-17T14:26:12.081146,-1.296234130859375
2025-04-17T14:26:15.097630,-0.5821685791015625
2025-04-17T14:26:18.115171,0.07135009765625
2025-04-17T14:26:21.134984,-0.6058502197265625
2025-04-17T14:26:24.158977,-0.8745269775390625
2025-04-17T14:26:27.178824,-0.6094818115234375
2025-04-17T14:26:30.202390,-1.0914764404296875
2025-04-17T14:26:33.221432,-1.0648956298828125
2025-04-17T14:26:36.245775,-0.438873291015625
2025-04-17T14:26:40.265363,-0.1680755615234375
2025-04-17T14:26:43.286257,0.13714599609375
2025-04-17T14:26:46.305291,-0.2278900146484375
2025-04-17T14:26:49.331985,-0.8409423828125
2025-04-17T14:26:52.359221,0.8094940185546875
2025-04-17T14:26:55.380815,0.424468994140625
2025-04-17T14:26:58.405485,0.2863311767578125
2025-04-17T14:27:01.424802,0.4286041259765625
2025-04-17T14:27:04.444135,-0.15264892578125
2025-04-17T14:27:07.466812,0.1753692626953125
2025-04-17T14:27:10.482035,-0.6907806396484375
2025-04-17T14:27:14.509216,0.0916290283203125
2025-04-17T14:27:17.527805,1.18743896484375
2025-04-17T14:27:20.551740,1.051910400390625
2025-04-17T14:27:23.582254,0.7419586181640625
2025-04-17T14:27:26.604999,0.663909912109375
2025-04-17T14:27:29.632335,1.028564453125
2025-04-17T14:27:32.652293,0.2549896240234375
2025-04-17T14:27:35.674164,0.797332763671875
2025-04-17T14:27:38.696454,0.9171600341796875
2025-04-17T14:27:41.718483,0.24407958984375
2025-04-17T14:27:44.735475,0.4838104248046875
2025-04-17T14:27:48.764096,0.9533843994140625
2025-04-17T14:27:51.789180,0.549774169921875
2025-04-17T14:27:54.818339,0.477203369140625
2025-04-17T14:27:57.840764,0.7823638916015625
2025-04-17T14:28:00.865140,0.5428924560546875
2025-04-17T14:28:03.887846,0.4887847900390625
2025-04-17T14:28:06.898367,0.5059814453125
2025-04-17T14:28:09.925845,0.5078125
2025-04-17T14:28:12.945480,0.5060272216796875
2025-04-17T14:28:15.963963,0.5367431640625
2025-04-17T14:28:18.986399,0.542724609375
2025-04-17T14:28:23.015760,0.550445556640625
2025-04-17T14:28:26.040875,0.4972686767578125
2025-04-17T14:28:29.064730,0.557037353515625
2025-04-17T14:28:32.087053,0.587310791015625
2025-04-17T14:28:35.107860,0.2163848876953125
2025-04-17T14:28:38.129273,-0.5801239013671875
2025-04-17T14:28:41.172299,-0.6132049560546875
2025-04-17T14:28:44.195815,-0.6472625732421875
2025-04-17T14:28:47.214182,-0.660614013671875
2025-04-17T14:28:50.230921,-0.6677703857421875
2025-04-17T14:28:53.243721,-0.67791748046875
2025-04-17T14:28:57.266056,-0.7639312744140625
2025-04-17T14:29:00.277114,-0.626800537109375
2025-04-17T14:29:03.299006,-0.6459808349609375
